clusterindex,Longitude,Latitude,SOG,COG,MedianDistance
0,-43.12211666733333,-22.785011110666666,10.860000000000001,49.96666666666667,292.2415993561134
0,-43.11319242272727,-22.77847878636363,10.545454545454545,52.56363636363637,310.04064179713527
0,-43.10547444466667,-22.77303111066667,10.626666666666665,50.41333333333333,247.97004514681294
0,-43.099991663750004,-22.7668583325,10.624999999999998,26.4,204.82482288490377
1,-43.15688636318182,-22.811663635454547,9.48181818181818,309.7954545454545,307.28318784098707
1,-43.16698492095238,-22.806946824761912,8.89047619047619,287.952380952381,329.51424847009355
1,-43.175583333076915,-22.80450576923077,3.8500000000000005,281.0384615384616,156.0026071137511
2,-43.10395000066667,-22.761692222,4.9399999999999995,263.65333333333336,211.54060770722242
3,-43.17294999999999,-22.805482575,8.75909090909091,106.37272727272729,270.80218400238107
3,-43.165788095714284,-22.80745476285714,10.014285714285714,105.9857142857143,129.23327731874048
4,-43.09408571428571,-22.82464523857143,1.2285714285714289,347.85714285714283,19.406364220867328
5,-43.09504888933334,-22.824677778000005,2.8400000000000003,238.00666666666666,92.70955893769782
6,-43.147175,-23.03469523857143,0.75,122.65714285714284,22.909321173210486
7,-43.117242857142855,-22.820792855714284,0.9714285714285713,193.0,12.46825727672184
8,-43.12684333400001,-22.833073333333335,0.6933333333333332,7.973333333333334,14.283206363126334
9,-43.152000000000015,-22.83003240722222,7.5277777777777795,94.25000000000001,237.2681140728228
9,-43.15236231884064,-22.83793562782609,6.812318840579708,159.29782608695643,317.83808832011107
9,-43.15093634917465,-22.848326772539675,4.737142857142862,117.39619047619051,393.1581308061057
9,-43.15286197794671,-22.859541951520907,6.410266159695801,150.82281368821293,672.9700779504814
9,-43.136112910114356,-22.87463975972537,6.377116704805492,167.5930205949657,1070.2719498566482
9,-43.1436373070523,-22.88340357131792,5.984205231388325,171.46207243460748,804.6369151090497
9,-43.150573604099684,-22.891085999288105,8.846147403685103,194.26352596314905,1157.3725168078172
9,-43.157525780798785,-22.9005139745893,9.316252197940196,197.2593569454909,900.3730587767268
9,-43.13776353274652,-22.91371632847719,10.376555517359915,197.30873152285952,3281.059995451782
9,-43.14060204922133,-22.926118784508212,9.265163934426232,264.24508196721297,334.67611927161835
9,-43.13959268054054,-22.93766644155404,7.81081081081081,241.61418918918926,325.3984401689573
9,-43.1380692005848,-22.947790643216376,8.261988304093565,269.13918128654973,693.373032212
9,-43.134982395875014,-22.95935593781249,6.893750000000002,272.903125,1378.1866947288263
9,-43.13738224706522,-22.96950706543478,7.935869565217393,243.04782608695655,1933.483446642703
9,-43.13840785728572,-22.981014404928576,9.516428571428573,297.92357142857134,2445.317503169804
9,-43.12373107352541,-22.99612248583053,9.180000000000005,242.37118644067806,3508.992857918228
9,-43.111885380075186,-23.01134582270675,7.324812030075183,260.4007518796992,2867.0659183430926
9,-43.12009149796244,-23.01743169572256,5.440606936416187,224.17413294797691,1640.9327461290975
9,-43.10256060589344,-23.0309161962069,7.326018808777432,183.36645768025085,2420.054421136282
9,-43.13033172032257,-23.034753225483872,10.117741935483872,209.5661290322581,3867.768573173512
9,-43.167146669600015,-23.0339933324,14.423999999999996,183.04000000000005,315.73198604068176
9,-43.16737878772728,-23.044765151363638,14.399999999999999,183.74545454545458,270.38799085394515
9,-43.16775,-23.052333335,14.45,184.25,38.024937855672945
10,-43.127282192054786,-22.833071460958905,0.7945205479452055,211.44657534246576,177.9935996151349
11,-43.15793783864864,-22.971405854594593,14.8,8.394594594594595,342.8438623318397
11,-43.15468008170732,-22.961921138780482,13.66341463414634,19.882926829268293,228.50717894699133
11,-43.14915043921053,-22.95347719236842,14.549999999999999,32.931578947368415,306.6852262066395
11,-43.1428399424138,-22.94333189672414,14.701724137931038,24.26551724137931,280.3603550569368
11,-43.13942763157893,-22.933999415263155,11.246491228070171,9.446491228070172,244.12044715433225
11,-43.13949027833334,-22.929025000833335,14.308333333333337,1.925,51.75251698069501
12,-43.13676282076923,-22.851321794615387,0.6615384615384615,88.73846153846154,6.025261572986559
13,-43.11715952285714,-22.86349047428572,0.6571428571428571,56.25714285714287,13.38122947856278
